season,lg,type,number_tm,position,player,player_id,age,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm
2000.0,NBA,all_nba,3rd,G,Stephon Marbury,marbust01,22.0,53.0,605.0,0.088,0.0,NA,NA
2000.0,NBA,all_nba,ORV,G,John Stockton,stockjo01,37.0,50.0,605.0,0.083,0.0,NA,NA
2000.0,NBA,all_nba,ORV,G,Michael Finley,finlemi01,26.0,49.0,605.0,0.081,0.0,NA,NA
2000.0,NBA,all_nba,ORV,G,Allan Houston,houstal01,28.0,28.0,605.0,0.046,0.0,NA,NA
2000.0,NBA,all_nba,ORV,C,Dikembe Mutombo,mutomdi01,33.0,26.0,605.0,0.043,0.0,NA,NA
2000.0,NBA,all_nba,ORV,G,Jerry Stackhouse,stackje01,25.0,24.0,605.0,0.04,0.0,NA,NA
2000.0,NBA,all_nba,ORV,G,Ray Allen,allenra02,24.0,20.0,605.0,0.033,0.0,NA,NA
2000.0,NBA,all_nba,ORV,C,Patrick Ewing,ewingpa01,37.0,8.0,605.0,0.013,0.0,NA,NA
2000.0,NBA,all_nba,ORV,F,Shareef Abdur-Rahim,abdursh01,23.0,7.0,605.0,0.012,0.0,NA,NA
2000.0,NBA,all_nba,ORV,F,Jalen Rose,roseja01,27.0,6.0,605.0,0.01,0.0,NA,NA
2000.0,NBA,all_nba,ORV,F,Rasheed Wallace,wallara01,25.0,6.0,605.0,0.01,0.0,NA,NA
2000.0,NBA,all_nba,ORV,F,Clifford Robinson,robincl02,33.0,4.0,605.0,0.007,0.0,NA,NA
2000.0,NBA,all_nba,ORV,G,Latrell Sprewell,sprewla01,29.0,4.0,605.0,0.007,0.0,NA,NA
2000.0,NBA,all_nba,ORV,G,Terrell Brandon,brandte01,29.0,3.0,605.0,0.005,0.0,NA,NA
2000.0,NBA,all_nba,ORV,C,Arvydas Sabonis,sabonar01,35.0,2.0,605.0,0.003,0.0,0.0,2.0
2000.0,NBA,all_nba,ORV,C,Rik Smits,smitsri01,33.0,2.0,605.0,0.003,0.0,0.0,2.0
2000.0,NBA,all_nba,ORV,G,Darrell Armstrong,armstda01,31.0,1.0,605.0,0.002,0.0,0.0,1.0
2000.0,NBA,all_nba,ORV,G,Sam Cassell,cassesa01,30.0,1.0,605.0,0.002,0.0,0.0,1.0
2000.0,NBA,all_nba,ORV,C,Vlade Divac,divacvl01,31.0,1.0,605.0,0.002,0.0,0.0,1.0
2000.0,NBA,all_nba,ORV,G,Anfernee Hardaway,hardaan01,28.0,1.0,605.0,0.002,0.0,0.0,1.0
2000.0,NBA,all_nba,ORV,F,Antonio McDyess,mcdyean01,25.0,1.0,605.0,0.002,0.0,0.0,1.0
2000.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,34.0,1.0,605.0,0.002,0.0,0.0,1.0
2000.0,NBA,all_nba,ORV,G,Steve Smith,smithst01,30.0,1.0,605.0,0.002,0.0,0.0,1.0
1999.0,NBA,all_nba,1st,F,Karl Malone,malonka01,35.0,580.0,590.0,0.983,113.0,NA,NA
1999.0,NBA,all_nba,1st,F,Tim Duncan,duncati01,22.0,576.0,590.0,0.976,112.0,NA,NA
1999.0,NBA,all_nba,1st,C,Alonzo Mourning,mournal01,28.0,542.0,590.0,0.919,95.0,NA,NA
1999.0,NBA,all_nba,1st,G,Allen Iverson,iversal01,23.0,532.0,590.0,0.902,93.0,NA,NA
1999.0,NBA,all_nba,1st,G,Jason Kidd,kiddja01,25.0,516.0,590.0,0.875,86.0,NA,NA
1999.0,NBA,all_nba,2nd,G,Gary Payton,paytoga01,30.0,440.0,590.0,0.746,51.0,NA,NA
1999.0,NBA,all_nba,2nd,C,Shaquille O'Neal,onealsh01,26.0,382.0,590.0,0.647,23.0,NA,NA
1999.0,NBA,all_nba,2nd,F,Chris Webber,webbech01,25.0,278.0,590.0,0.471,3.0,NA,NA
1999.0,NBA,all_nba,2nd,F,Grant Hill,hillgr01,26.0,263.0,590.0,0.446,4.0,NA,NA
1999.0,NBA,all_nba,2nd,G,Tim Hardaway,hardati01,32.0,168.0,590.0,0.285,1.0,NA,NA
1999.0,NBA,all_nba,3rd,F,Kevin Garnett,garneke01,22.0,132.0,590.0,0.224,4.0,NA,NA
1999.0,NBA,all_nba,3rd,F,Antonio McDyess,mcdyean01,24.0,80.0,590.0,0.136,0.0,NA,NA
1999.0,NBA,all_nba,3rd,G,Kobe Bryant,bryanko01,20.0,75.0,590.0,0.127,1.0,NA,NA
1999.0,NBA,all_nba,3rd,G,John Stockton,stockjo01,36.0,75.0,590.0,0.127,1.0,NA,NA
1999.0,NBA,all_nba,3rd,C,Hakeem Olajuwon,olajuha01,36.0,67.0,590.0,0.114,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Steve Smith,smithst01,29.0,63.0,590.0,0.107,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,33.0,57.0,590.0,0.097,1.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Stephon Marbury,marbust01,21.0,54.0,590.0,0.092,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Anfernee Hardaway,hardaan01,27.0,41.0,590.0,0.069,2.0,NA,NA
1999.0,NBA,all_nba,ORV,F,Shareef Abdur-Rahim,abdursh01,22.0,36.0,590.0,0.061,0.0,NA,NA
1999.0,NBA,all_nba,ORV,C,Dikembe Mutombo,mutomdi01,32.0,33.0,590.0,0.056,0.0,NA,NA
1999.0,NBA,all_nba,ORV,F,Shawn Kemp,kempsh01,29.0,30.0,590.0,0.051,0.0,NA,NA
1999.0,NBA,all_nba,ORV,C,David Robinson,robinda01,33.0,22.0,590.0,0.037,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Rod Strickland,stricro02,32.0,21.0,590.0,0.036,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Ray Allen,allenra02,23.0,16.0,590.0,0.027,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Michael Finley,finlemi01,25.0,16.0,590.0,0.027,0.0,NA,NA
1999.0,NBA,all_nba,ORV,F,Charles Barkley,barklch01,35.0,14.0,590.0,0.024,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Darrell Armstrong,armstda01,30.0,12.0,590.0,0.02,0.0,NA,NA
1999.0,NBA,all_nba,ORV,C,Vlade Divac,divacvl01,30.0,11.0,590.0,0.019,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Vince Carter,cartevi01,22.0,10.0,590.0,0.017,0.0,NA,NA
1999.0,NBA,all_nba,ORV,F,Brian Grant,grantbr01,26.0,10.0,590.0,0.017,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Damon Stoudamire,stoudda01,25.0,10.0,590.0,0.017,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Eddie Jones,jonesed02,27.0,9.0,590.0,0.015,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Mark Jackson,jacksma01,33.0,7.0,590.0,0.012,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Mitch Richmond,richmmi01,33.0,7.0,590.0,0.012,0.0,NA,NA
1999.0,NBA,all_nba,ORV,F,Glenn Robinson,robingl01,26.0,5.0,590.0,0.008,0.0,NA,NA
1999.0,NBA,all_nba,ORV,F,Keith Van Horn,vanhoke01,23.0,5.0,590.0,0.008,0.0,NA,NA
1999.0,NBA,all_nba,ORV,C,Arvydas Sabonis,sabonar01,34.0,4.0,590.0,0.007,0.0,NA,NA
1999.0,NBA,all_nba,ORV,G,Avery Johnson,johnsav01,33.0,2.0,590.0,0.003,0.0,0.0,2.0
1999.0,NBA,all_nba,ORV,F,Bryon Russell,russebr01,28.0,2.0,590.0,0.003,0.0,0.0,2.0
1999.0,NBA,all_nba,ORV,F,Rasheed Wallace,wallara01,24.0,2.0,590.0,0.003,0.0,0.0,2.0
1999.0,NBA,all_nba,ORV,G,Jason Williams,willija02,23.0,2.0,590.0,0.003,0.0,0.0,2.0
1999.0,NBA,all_nba,ORV,F,Tom Gugliotta,guglito01,29.0,1.0,590.0,0.002,0.0,0.0,1.0
1999.0,NBA,all_nba,ORV,F,Scottie Pippen,pippesc01,33.0,1.0,590.0,0.002,0.0,0.0,1.0
1999.0,NBA,all_nba,ORV,G,Isaiah Rider,rideris01,27.0,1.0,590.0,0.002,0.0,0.0,1.0
1999.0,NBA,all_nba,ORV,C,Rik Smits,smitsri01,32.0,1.0,590.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,1st,G,Michael Jordan,jordami01,34.0,580.0,580.0,1.0,116.0,0.0,0.0
1998.0,NBA,all_nba,1st,F,Karl Malone,malonka01,34.0,580.0,580.0,1.0,116.0,0.0,0.0
1998.0,NBA,all_nba,1st,G,Gary Payton,paytoga01,29.0,561.0,580.0,0.967,108.0,NA,NA
1998.0,NBA,all_nba,1st,C,Shaquille O'Neal,onealsh01,25.0,544.0,580.0,0.938,103.0,NA,NA
1998.0,NBA,all_nba,1st,F,Tim Duncan,duncati01,21.0,370.0,580.0,0.638,45.0,NA,NA
1998.0,NBA,all_nba,2nd,G,Tim Hardaway,hardati01,31.0,345.0,580.0,0.595,2.0,NA,NA
1998.0,NBA,all_nba,2nd,C,David Robinson,robinda01,32.0,332.0,580.0,0.572,13.0,NA,NA
1998.0,NBA,all_nba,2nd,F,Grant Hill,hillgr01,25.0,290.0,580.0,0.5,22.0,NA,NA
1998.0,NBA,all_nba,2nd,F,Vin Baker,bakervi01,26.0,269.0,580.0,0.464,10.0,NA,NA
1998.0,NBA,all_nba,2nd,G,Rod Strickland,stricro02,31.0,173.0,580.0,0.298,4.0,NA,NA
1998.0,NBA,all_nba,3rd,F,Scottie Pippen,pippesc01,32.0,201.0,580.0,0.347,23.0,NA,NA
1998.0,NBA,all_nba,3rd,F,Glen Rice,ricegl01,30.0,179.0,580.0,0.309,14.0,NA,NA
1998.0,NBA,all_nba,3rd,G,Mitch Richmond,richmmi01,32.0,139.0,580.0,0.24,0.0,NA,NA
1998.0,NBA,all_nba,3rd,G,Reggie Miller,millere01,32.0,124.0,580.0,0.214,0.0,NA,NA
1998.0,NBA,all_nba,3rd,C,Dikembe Mutombo,mutomdi01,31.0,80.0,580.0,0.138,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,John Stockton,stockjo01,35.0,64.0,580.0,0.11,2.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Jason Kidd,kiddja01,24.0,63.0,580.0,0.109,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Antoine Walker,walkean02,21.0,62.0,580.0,0.107,1.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Steve Smith,smithst01,28.0,62.0,580.0,0.107,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Dennis Rodman,rodmade01,36.0,41.0,580.0,0.071,0.0,NA,NA
1998.0,NBA,all_nba,ORV,C,Alonzo Mourning,mournal01,27.0,37.0,580.0,0.064,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Kevin Garnett,garneke01,21.0,36.0,580.0,0.062,1.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Shawn Kemp,kempsh01,28.0,19.0,580.0,0.033,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Michael Finley,finlemi01,24.0,17.0,580.0,0.029,0.0,NA,NA
1998.0,NBA,all_nba,ORV,C,Hakeem Olajuwon,olajuha01,35.0,16.0,580.0,0.028,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Eddie Jones,jonesed02,26.0,15.0,580.0,0.026,0.0,NA,NA
1998.0,NBA,all_nba,ORV,C,Jayson Williams,willija01,29.0,13.0,580.0,0.022,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Allen Iverson,iversal01,22.0,11.0,580.0,0.019,0.0,NA,NA
1998.0,NBA,all_nba,ORV,C,Rik Smits,smitsri01,31.0,11.0,580.0,0.019,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Shareef Abdur-Rahim,abdursh01,21.0,10.0,580.0,0.017,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Stephon Marbury,marbust01,20.0,10.0,580.0,0.017,0.0,NA,NA
1998.0,NBA,all_nba,ORV,C,Arvydas Sabonis,sabonar01,33.0,10.0,580.0,0.017,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Keith Van Horn,vanhoke01,22.0,8.0,580.0,0.014,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Chris Webber,webbech01,24.0,8.0,580.0,0.014,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Allan Houston,houstal01,26.0,6.0,580.0,0.01,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Detlef Schrempf,schrede01,35.0,5.0,580.0,0.009,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Damon Stoudamire,stoudda01,24.0,5.0,580.0,0.009,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Mookie Blaylock,blaylmo01,30.0,4.0,580.0,0.007,0.0,NA,NA
1998.0,NBA,all_nba,ORV,G,Nick Anderson,anderni01,30.0,3.0,580.0,0.005,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Anthony Mason,masonan01,31.0,3.0,580.0,0.005,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Bo Outlaw,outlabo01,26.0,3.0,580.0,0.005,0.0,NA,NA
1998.0,NBA,all_nba,ORV,F,Antonio McDyess,mcdyean01,23.0,2.0,580.0,0.003,0.0,0.0,2.0
1998.0,NBA,all_nba,ORV,G,Ray Allen,allenra02,22.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,F,Charles Barkley,barklch01,34.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,G,Kobe Bryant,bryanko01,19.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,G,Sam Cassell,cassesa01,28.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,G,Rex Chapman,chapmre01,30.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,C,Bison Dele,delebi01,28.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,G,Jeff Hornacek,hornaje01,34.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,F,Juwan Howard,howarju01,24.0,1.0,580.0,0.002,0.0,0.0,1.0
1998.0,NBA,all_nba,ORV,G,Brevin Knight,knighbr01,22.0,1.0,580.0,0.002,0.0,0.0,1.0
1997.0,NBA,all_nba,1st,G,Michael Jordan,jordami01,33.0,575.0,575.0,1.0,115.0,0.0,0.0
1997.0,NBA,all_nba,1st,F,Karl Malone,malonka01,33.0,575.0,575.0,1.0,115.0,0.0,0.0
1997.0,NBA,all_nba,1st,C,Hakeem Olajuwon,olajuha01,34.0,514.0,575.0,0.894,89.0,NA,NA
1997.0,NBA,all_nba,1st,F,Grant Hill,hillgr01,24.0,483.0,575.0,0.84,76.0,NA,NA
1997.0,NBA,all_nba,1st,G,Tim Hardaway,hardati01,30.0,435.0,575.0,0.757,62.0,NA,NA
1997.0,NBA,all_nba,2nd,G,Gary Payton,paytoga01,28.0,386.0,575.0,0.671,42.0,NA,NA
1997.0,NBA,all_nba,2nd,F,Scottie Pippen,pippesc01,31.0,337.0,575.0,0.586,19.0,NA,NA
1997.0,NBA,all_nba,2nd,C,Patrick Ewing,ewingpa01,34.0,327.0,575.0,0.569,20.0,NA,NA
1997.0,NBA,all_nba,2nd,F,Glen Rice,ricegl01,29.0,316.0,575.0,0.55,20.0,NA,NA
1997.0,NBA,all_nba,2nd,G,Mitch Richmond,richmmi01,31.0,198.0,575.0,0.344,1.0,NA,NA
1997.0,NBA,all_nba,3rd,G,John Stockton,stockjo01,34.0,142.0,575.0,0.247,6.0,NA,NA
1997.0,NBA,all_nba,3rd,F,Anthony Mason,masonan01,30.0,110.0,575.0,0.191,0.0,NA,NA
1997.0,NBA,all_nba,3rd,C,Shaquille O'Neal,onealsh01,24.0,72.0,575.0,0.125,3.0,NA,NA
1997.0,NBA,all_nba,3rd,G,Anfernee Hardaway,hardaan01,25.0,62.0,575.0,0.108,2.0,NA,NA
1997.0,NBA,all_nba,3rd,F,Vin Baker,bakervi01,25.0,61.0,575.0,0.106,0.0,NA,NA
1997.0,NBA,all_nba,ORV,C,Alonzo Mourning,mournal01,26.0,67.0,575.0,0.117,0.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Tom Gugliotta,guglito01,27.0,60.0,575.0,0.104,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Mookie Blaylock,blaylmo01,29.0,57.0,575.0,0.099,1.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Kevin Johnson,johnske02,30.0,57.0,575.0,0.099,1.0,NA,NA
1997.0,NBA,all_nba,ORV,C,Dikembe Mutombo,mutomdi01,30.0,55.0,575.0,0.096,3.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Charles Barkley,barklch01,33.0,47.0,575.0,0.082,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Latrell Sprewell,sprewla01,26.0,44.0,575.0,0.077,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Terrell Brandon,brandte01,26.0,30.0,575.0,0.052,0.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Chris Webber,webbech01,23.0,29.0,575.0,0.05,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Eddie Jones,jonesed02,25.0,25.0,575.0,0.043,0.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Christian Laettner,laettch01,27.0,20.0,575.0,0.035,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Mark Jackson,jacksma01,31.0,11.0,575.0,0.019,0.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Shawn Kemp,kempsh01,27.0,11.0,575.0,0.019,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Steve Smith,smithst01,27.0,11.0,575.0,0.019,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Reggie Miller,millere01,31.0,9.0,575.0,0.016,0.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Dennis Rodman,rodmade01,35.0,9.0,575.0,0.016,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Damon Stoudamire,stoudda01,23.0,8.0,575.0,0.014,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Rod Strickland,stricro02,30.0,7.0,575.0,0.012,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Kenny Anderson,anderke01,26.0,6.0,575.0,0.01,0.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Kevin Garnett,garneke01,20.0,6.0,575.0,0.01,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Allen Iverson,iversal01,21.0,3.0,575.0,0.005,0.0,NA,NA
1997.0,NBA,all_nba,ORV,F,Loy Vaught,vaughlo01,28.0,3.0,575.0,0.005,0.0,NA,NA
1997.0,NBA,all_nba,ORV,G,Nick Van Exel,vanexni01,25.0,2.0,575.0,0.003,0.0,0.0,2.0
1997.0,NBA,all_nba,ORV,G,Kendall Gill,gillke01,28.0,1.0,575.0,0.002,0.0,0.0,1.0
1997.0,NBA,all_nba,ORV,G,Jason Kidd,kiddja01,23.0,1.0,575.0,0.002,0.0,0.0,1.0
1997.0,NBA,all_nba,ORV,F,Clifford Robinson,robincl02,30.0,1.0,575.0,0.002,0.0,0.0,1.0
1997.0,NBA,all_nba,ORV,F,Glenn Robinson,robingl01,24.0,1.0,575.0,0.002,0.0,0.0,1.0
1997.0,NBA,all_nba,ORV,F,Antoine Walker,walkean02,20.0,1.0,575.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,1st,G,Michael Jordan,jordami01,32.0,565.0,565.0,1.0,113.0,0.0,0.0
1996.0,NBA,all_nba,1st,F,Scottie Pippen,pippesc01,30.0,517.0,565.0,0.915,91.0,NA,NA
1996.0,NBA,all_nba,1st,G,Anfernee Hardaway,hardaan01,24.0,516.0,565.0,0.913,90.0,NA,NA
1996.0,NBA,all_nba,1st,F,Karl Malone,malonka01,32.0,509.0,565.0,0.901,89.0,NA,NA
1996.0,NBA,all_nba,1st,C,David Robinson,robinda01,30.0,442.0,565.0,0.782,65.0,NA,NA
1996.0,NBA,all_nba,2nd,C,Hakeem Olajuwon,olajuha01,33.0,378.0,565.0,0.669,40.0,NA,NA
1996.0,NBA,all_nba,2nd,F,Shawn Kemp,kempsh01,26.0,306.0,565.0,0.542,18.0,NA,NA
1996.0,NBA,all_nba,2nd,G,Gary Payton,paytoga01,27.0,294.0,565.0,0.52,14.0,NA,NA
1996.0,NBA,all_nba,2nd,F,Grant Hill,hillgr01,23.0,266.0,565.0,0.471,14.0,NA,NA
1996.0,NBA,all_nba,2nd,G,John Stockton,stockjo01,33.0,258.0,565.0,0.457,7.0,NA,NA
1996.0,NBA,all_nba,3rd,F,Charles Barkley,barklch01,32.0,236.0,565.0,0.418,10.0,NA,NA
1996.0,NBA,all_nba,3rd,C,Shaquille O'Neal,onealsh01,23.0,185.0,565.0,0.327,8.0,NA,NA
1996.0,NBA,all_nba,3rd,G,Mitch Richmond,richmmi01,30.0,167.0,565.0,0.296,1.0,NA,NA
1996.0,NBA,all_nba,3rd,G,Reggie Miller,millere01,30.0,90.0,565.0,0.159,0.0,NA,NA
1996.0,NBA,all_nba,3rd,F,Juwan Howard,howarju01,22.0,68.0,565.0,0.12,3.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Dennis Rodman,rodmade01,34.0,57.0,565.0,0.101,1.0,NA,NA
1996.0,NBA,all_nba,ORV,G,Jason Kidd,kiddja01,22.0,43.0,565.0,0.076,1.0,NA,NA
1996.0,NBA,all_nba,ORV,G,Rod Strickland,stricro02,29.0,33.0,565.0,0.058,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Sean Elliott,elliose01,27.0,27.0,565.0,0.048,0.0,NA,NA
1996.0,NBA,all_nba,ORV,G,Terrell Brandon,brandte01,25.0,25.0,565.0,0.044,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Vin Baker,bakervi01,24.0,23.0,565.0,0.041,0.0,NA,NA
1996.0,NBA,all_nba,ORV,G,Clyde Drexler,drexlcl01,33.0,18.0,565.0,0.032,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Glen Rice,ricegl01,28.0,10.0,565.0,0.018,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Detlef Schrempf,schrede01,33.0,9.0,565.0,0.016,0.0,NA,NA
1996.0,NBA,all_nba,ORV,C,Alonzo Mourning,mournal01,25.0,8.0,565.0,0.014,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Magic Johnson,johnsma02,36.0,7.0,565.0,0.012,0.0,NA,NA
1996.0,NBA,all_nba,ORV,C,Patrick Ewing,ewingpa01,33.0,3.0,565.0,0.005,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Horace Grant,grantho01,30.0,3.0,565.0,0.005,0.0,NA,NA
1996.0,NBA,all_nba,ORV,G,Allan Houston,houstal01,24.0,3.0,565.0,0.005,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Dennis Scott,scottde01,27.0,3.0,565.0,0.005,0.0,NA,NA
1996.0,NBA,all_nba,ORV,G,Latrell Sprewell,sprewla01,25.0,3.0,565.0,0.005,0.0,NA,NA
1996.0,NBA,all_nba,ORV,F,Larry Johnson,johnsla02,26.0,2.0,565.0,0.004,0.0,0.0,2.0
1996.0,NBA,all_nba,ORV,G,Mookie Blaylock,blaylmo01,28.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,F,Elden Campbell,campbel01,27.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,F,Cedric Ceballos,cebalce01,26.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,G,Avery Johnson,johnsav01,30.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,G,Kevin Johnson,johnske02,29.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,C,Dikembe Mutombo,mutomdi01,29.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,G,Bobby Phills,phillbo01,26.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,F,Clifford Robinson,robincl02,29.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,G,Damon Stoudamire,stoudda01,22.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,G,Nick Van Exel,vanexni01,24.0,1.0,565.0,0.002,0.0,0.0,1.0
1996.0,NBA,all_nba,ORV,F,Clarence Weatherspoon,weathcl01,25.0,1.0,565.0,0.002,0.0,0.0,1.0
1995.0,NBA,all_nba,1st,F,Karl Malone,malonka01,31.0,519.0,525.0,0.989,102.0,NA,NA
1995.0,NBA,all_nba,1st,C,David Robinson,robinda01,29.0,479.0,525.0,0.912,86.0,NA,NA
1995.0,NBA,all_nba,1st,F,Scottie Pippen,pippesc01,29.0,451.0,525.0,0.859,73.0,NA,NA
1995.0,NBA,all_nba,1st,G,John Stockton,stockjo01,32.0,447.0,525.0,0.851,73.0,NA,NA
1995.0,NBA,all_nba,1st,G,Anfernee Hardaway,hardaan01,23.0,394.0,525.0,0.75,55.0,NA,NA
1995.0,NBA,all_nba,2nd,F,Charles Barkley,barklch01,31.0,363.0,525.0,0.691,31.0,NA,NA
1995.0,NBA,all_nba,2nd,G,Gary Payton,paytoga01,26.0,342.0,525.0,0.651,40.0,NA,NA
1995.0,NBA,all_nba,2nd,C,Shaquille O'Neal,onealsh01,22.0,311.0,525.0,0.592,15.0,NA,NA
1995.0,NBA,all_nba,2nd,G,Mitch Richmond,richmmi01,29.0,253.0,525.0,0.482,25.0,NA,NA
1995.0,NBA,all_nba,2nd,F,Shawn Kemp,kempsh01,25.0,161.0,525.0,0.307,0.0,NA,NA
1995.0,NBA,all_nba,3rd,G,Reggie Miller,millere01,29.0,158.0,525.0,0.301,2.0,NA,NA
1995.0,NBA,all_nba,3rd,F,Dennis Rodman,rodmade01,33.0,113.0,525.0,0.215,1.0,NA,NA
1995.0,NBA,all_nba,3rd,C,Hakeem Olajuwon,olajuha01,32.0,102.0,525.0,0.194,3.0,NA,NA
1995.0,NBA,all_nba,3rd,F,Detlef Schrempf,schrede01,32.0,95.0,525.0,0.181,1.0,NA,NA
1995.0,NBA,all_nba,3rd,G,Clyde Drexler,drexlcl01,32.0,73.0,525.0,0.139,4.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Jamal Mashburn,mashbja01,22.0,64.0,525.0,0.122,2.0,NA,NA
1995.0,NBA,all_nba,ORV,C,Patrick Ewing,ewingpa01,32.0,51.0,525.0,0.097,1.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Michael Jordan,jordami01,31.0,44.0,525.0,0.084,7.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Jim Jackson,jacksji01,24.0,35.0,525.0,0.067,2.0,NA,NA
1995.0,NBA,all_nba,ORV,G,Dana Barros,barroda01,27.0,32.0,525.0,0.061,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Larry Johnson,johnsla02,25.0,26.0,525.0,0.05,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Cedric Ceballos,cebalce01,25.0,20.0,525.0,0.038,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Glen Rice,ricegl01,27.0,18.0,525.0,0.034,0.0,NA,NA
1995.0,NBA,all_nba,ORV,F,Horace Grant,grantho01,29.0,17.0,525.0,0.032,0.0,NA,NA
