season,lg,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
2018.0,NBA,Kyle Collinsworth,colliky01,26.0,DAL,SF,32.0,2.0,480.0,10.0,0.433,0.172,0.404,7.2,18.0,12.4,16.4,1.8,1.7,17.1,13.3,-0.1,0.5,0.5,0.045,-3.5,0.9,-2.6,-0.1
2018.0,NBA,Nick Collison,collini01,37.0,OKC,PF,15.0,0.0,75.0,13.2,0.627,0.0,0.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.1,0.0,0.1,0.064,-2.3,-1.9,-4.2,0.0
2018.0,NBA,Zach Collins,colliza01,20.0,POR,C,66.0,1.0,1045.0,7.5,0.475,0.391,0.145,4.7,18.2,11.5,7.1,0.8,2.4,15.9,15.4,-0.7,1.3,0.6,0.03,-4.5,0.2,-4.3,-0.6
2018.0,NBA,Mike Conley,conlemi01,30.0,MEM,PG,12.0,12.0,373.0,15.4,0.52,0.458,0.393,0.0,8.6,4.2,22.2,1.6,0.8,8.4,25.9,0.4,0.2,0.6,0.077,1.3,-0.8,0.5,0.2
2018.0,NBA,Pat Connaughton,connapa01,25.0,POR,SG,82.0,5.0,1488.0,9.3,0.539,0.538,0.113,2.7,9.1,5.9,8.7,0.8,1.2,9.5,13.4,1.2,1.3,2.5,0.08,-1.7,-0.1,-1.8,0.1
2018.0,NBA,Charles Cooke,cookech01,23.0,NOP,SG,13.0,0.0,38.0,-5.1,0.202,0.571,0.143,0.0,5.5,2.9,3.2,1.3,0.0,6.3,18.1,-0.2,0.0,-0.2,-0.239,-10.4,-4.0,-14.4,-0.1
2018.0,NBA,Quinn Cook,cookqu01,24.0,GSW,PG,33.0,18.0,740.0,12.8,0.593,0.413,0.099,1.6,10.2,6.2,16.6,0.8,0.1,10.8,17.5,1.1,0.4,1.6,0.101,-0.1,-1.5,-1.6,0.1
2018.0,NBA,Jack Cooley,cooleja01,26.0,SAC,PF,7.0,0.0,87.0,19.7,0.566,0.0,0.704,17.6,21.9,19.6,10.5,0.6,0.0,7.8,19.8,0.3,0.0,0.3,0.182,0.9,-1.4,-0.6,0.0
2018.0,NBA,Matt Costello,costema01,24.0,SAS,C,4.0,0.0,32.0,9.7,0.5,0.0,0.0,3.4,27.9,15.6,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.1,0.127,-6.0,5.3,-0.7,0.0
2018.0,NBA,DeMarcus Cousins,couside01,27.0,NOP,C,48.0,48.0,1737.0,22.6,0.583,0.34,0.456,6.8,30.9,19.2,23.0,2.2,3.5,18.9,31.9,1.5,3.2,4.7,0.13,2.5,2.2,4.7,2.9
2018.0,NBA,Robert Covington,covinro01,27.0,PHI,SF,80.0,80.0,2532.0,12.9,0.563,0.658,0.163,2.4,15.5,9.2,8.7,2.6,2.4,12.3,17.2,1.6,4.5,6.1,0.116,-0.2,1.7,1.5,2.3
2018.0,NBA,Allen Crabbe,crabbal01,25.0,BRK,SG,75.0,68.0,2197.0,12.3,0.558,0.643,0.163,1.3,14.4,7.8,8.4,1.0,1.2,8.1,19.0,1.8,1.4,3.2,0.07,0.0,-0.7,-0.7,0.7
2018.0,NBA,Torrey Craig,craigto01,27.0,DEN,SF,39.0,5.0,629.0,9.8,0.535,0.423,0.255,7.2,15.5,11.4,5.4,0.9,2.0,11.6,11.9,0.5,0.4,0.9,0.069,-2.2,-0.7,-2.9,-0.1
2018.0,NBA,Jamal Crawford,crawfja01,37.0,MIN,SG,80.0,0.0,1653.0,13.0,0.519,0.423,0.152,1.4,5.5,3.5,16.9,1.2,0.5,10.7,23.7,0.9,0.3,1.3,0.037,0.1,-2.5,-2.3,-0.1
2018.0,NBA,Jordan Crawford,crawfjo02,29.0,NOP,SG,5.0,0.0,53.0,19.1,0.601,0.519,0.037,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,0.1,0.0,0.2,0.15,4.9,-0.7,4.2,0.1
2018.0,NBA,Jae Crowder,crowdja01,27.0,2TM,SF,80.0,47.0,2090.0,10.4,0.525,0.508,0.221,3.2,11.5,7.4,6.9,1.5,0.9,9.1,17.3,1.0,1.6,2.6,0.06,-1.9,-0.6,-2.5,-0.3
2018.0,NBA,Jae Crowder,crowdja01,27.0,CLE,SF,53.0,47.0,1346.0,10.2,0.545,0.503,0.245,3.5,10.8,7.2,6.0,1.5,0.8,9.2,15.1,1.1,0.6,1.7,0.059,-1.9,-1.0,-3.0,-0.3
2018.0,NBA,Jae Crowder,crowdja01,27.0,UTA,SF,27.0,0.0,744.0,10.8,0.499,0.515,0.19,2.8,12.7,7.8,8.6,1.6,1.0,9.1,21.3,-0.1,1.0,0.9,0.06,-1.9,0.2,-1.7,0.1
2018.0,NBA,Dante Cunningham,cunnida01,30.0,2TM,SF,73.0,25.0,1562.0,10.0,0.539,0.462,0.143,5.5,14.9,10.3,4.3,1.2,1.5,7.9,11.6,1.1,1.3,2.4,0.074,-1.5,-0.2,-1.7,0.1
2018.0,NBA,Dante Cunningham,cunnida01,30.0,NOP,SF,51.0,24.0,1115.0,8.4,0.525,0.48,0.16,5.0,13.4,9.4,3.0,1.2,1.1,6.2,10.0,0.7,0.9,1.6,0.067,-1.9,-0.1,-2.0,0.0
2018.0,NBA,Dante Cunningham,cunnida01,30.0,BRK,SF,22.0,1.0,447.0,13.8,0.561,0.432,0.115,6.6,18.5,12.5,7.6,1.3,2.3,10.4,15.8,0.4,0.4,0.9,0.092,-0.6,-0.4,-0.9,0.1
2018.0,NBA,Stephen Curry,curryst01,29.0,GSW,PG,51.0,51.0,1631.0,28.2,0.675,0.58,0.35,2.7,14.4,9.0,30.3,2.4,0.4,13.3,31.0,7.2,1.8,9.1,0.267,7.8,0.0,7.7,4.0
2018.0,NBA,Troy Daniels,danietr01,26.0,PHO,SG,79.0,15.0,1622.0,9.8,0.583,0.797,0.111,0.8,7.7,4.2,4.5,0.8,0.2,8.5,17.2,1.4,0.0,1.4,0.042,-0.5,-2.1,-2.6,-0.3
2018.0,NBA,Anthony Davis,davisan02,24.0,NOP,PF,75.0,75.0,2727.0,28.9,0.612,0.111,0.409,7.7,24.8,16.5,10.8,2.0,5.6,8.6,30.0,8.8,4.9,13.7,0.241,5.3,1.4,6.7,5.9
2018.0,NBA,Deyonta Davis,davisde01,21.0,MEM,C,62.0,6.0,943.0,16.6,0.621,0.0,0.215,9.0,22.0,15.3,7.1,0.8,3.9,9.9,15.3,1.9,0.8,2.7,0.138,-0.9,-0.6,-1.5,0.1
2018.0,NBA,Ed Davis,davised01,28.0,POR,C,78.0,0.0,1471.0,15.5,0.607,0.003,0.38,13.7,28.8,21.3,3.9,1.1,2.9,16.2,12.1,2.5,2.5,5.0,0.164,-1.2,0.6,-0.6,0.5
2018.0,NBA,Dewayne Dedmon,dedmode01,28.0,ATL,C,62.0,46.0,1542.0,15.8,0.599,0.296,0.18,7.2,28.1,17.7,9.2,1.3,2.8,14.3,17.0,1.8,1.9,3.7,0.114,-0.4,0.5,0.1,0.8
2018.0,NBA,Sam Dekker,dekkesa01,23.0,LAC,PF,73.0,1.0,883.0,11.5,0.534,0.232,0.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,0.6,0.6,1.2,0.066,-2.3,-0.6,-2.9,-0.2
2018.0,NBA,Malcolm Delaney,delanma01,28.0,ATL,PG,54.0,3.0,1014.0,10.6,0.519,0.435,0.323,1.0,10.0,5.5,23.4,1.7,0.5,16.9,16.9,0.4,0.6,1.0,0.047,-2.2,-0.4,-2.6,-0.1
2018.0,NBA,Matthew Dellavedova,dellama01,27.0,MIL,PG,38.0,3.0,712.0,8.6,0.5,0.513,0.178,2.3,8.2,5.3,27.4,1.0,0.0,23.0,13.5,0.3,0.2,0.5,0.032,-2.4,-2.0,-4.4,-0.4
2018.0,NBA,Luol Deng,denglu01,32.0,LAL,SF,1.0,1.0,13.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,10.1,3.7,0.0,33.3,9.8,0.0,0.0,0.0,-0.018,-5.3,2.4,-2.9,0.0
2018.0,NBA,DeMar DeRozan,derozde01,28.0,TOR,SG,80.0,80.0,2711.0,21.0,0.555,0.203,0.396,2.5,10.4,6.5,25.0,1.5,0.6,9.5,29.6,6.8,2.8,9.6,0.17,3.3,-0.6,2.8,3.2
2018.0,NBA,Cheick Diallo,diallch01,21.0,NOP,PF,52.0,0.0,581.0,17.0,0.619,0.0,0.375,9.1,29.6,19.7,4.7,0.9,2.9,12.0,17.4,1.1,0.8,1.9,0.157,-1.3,0.1,-1.2,0.1
2018.0,NBA,Gorgui Dieng,dienggo01,28.0,MIN,C,79.0,0.0,1333.0,14.7,0.543,0.157,0.263,9.1,22.2,15.6,7.5,1.7,2.6,12.0,16.3,1.6,1.3,2.9,0.105,-0.9,-0.1,-1.0,0.3
2018.0,NBA,Spencer Dinwiddie,dinwisp01,24.0,BRK,PG,80.0,58.0,2306.0,15.9,0.527,0.517,0.32,1.8,10.2,6.0,35.0,1.4,0.7,11.8,20.3,4.3,1.4,5.7,0.118,1.3,-0.7,0.6,1.5
2018.0,NBA,Tyler Dorsey,dorsety01,21.0,ATL,SG,56.0,5.0,974.0,10.0,0.494,0.521,0.165,1.9,12.9,7.4,12.5,0.9,0.4,8.3,20.0,0.0,0.4,0.4,0.02,-1.4,-1.5,-2.9,-0.2
2018.0,NBA,Damyean Dotson,dotsoda01,23.0,NYK,SG,44.0,2.0,474.0,11.6,0.532,0.422,0.143,2.1,17.5,9.8,9.5,1.3,0.4,9.0,17.3,0.3,0.3,0.6,0.06,-1.6,-0.6,-2.3,0.0
2018.0,NBA,Milton Doyle,doylemi01,24.0,BRK,SG,10.0,0.0,125.0,5.2,0.337,0.489,0.17,2.5,12.9,7.6,11.7,2.3,1.2,3.8,18.2,-0.3,0.1,-0.1,-0.052,-6.6,-0.2,-6.8,-0.1
2018.0,NBA,PJ Dozier,doziepj01,21.0,OKC,PG,2.0,0.0,3.0,-5.0,0.5,0.0,0.0,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,0.0,0.0,0.0,-0.404,-17.7,-2.7,-20.4,0.0
2018.0,NBA,Goran Dragić,dragigo01,31.0,MIA,PG,75.0,75.0,2378.0,16.6,0.543,0.279,0.252,2.5,11.9,7.2,25.4,1.3,0.4,12.2,25.7,2.9,2.3,5.3,0.106,0.9,-0.6,0.3,1.4
2018.0,NBA,Larry Drew II,drewla02,27.0,2TM,PG,10.0,0.0,70.0,2.9,0.354,0.375,0.0,4.8,0.0,2.3,18.5,0.0,0.0,11.1,16.6,-0.1,0.0,-0.1,-0.061,-5.6,-3.4,-9.0,-0.1
2018.0,NBA,Larry Drew II,drewla02,27.0,PHI,PG,3.0,0.0,15.0,-9.4,0.143,0.429,0.0,7.5,0.0,3.6,17.1,0.0,0.0,12.5,22.8,-0.1,0.0,-0.1,-0.299,-15.2,-7.4,-22.6,-0.1
2018.0,NBA,Larry Drew II,drewla02,27.0,NOP,PG,7.0,0.0,55.0,6.3,0.441,0.353,0.0,4.1,0.0,2.0,18.9,0.0,0.0,10.5,15.0,0.0,0.0,0.0,0.003,-3.0,-2.3,-5.3,0.0
2018.0,NBA,Andre Drummond,drumman01,24.0,DET,C,78.0,78.0,2625.0,22.9,0.555,0.012,0.448,16.4,36.4,26.2,14.3,2.2,4.3,15.9,21.2,4.6,5.7,10.3,0.188,1.5,1.7,3.2,3.4
2018.0,NBA,Jared Dudley,dudleja01,32.0,PHO,PF,48.0,0.0,686.0,8.8,0.553,0.656,0.287,1.2,13.6,7.3,15.6,1.7,1.3,16.9,10.2,0.5,0.4,0.8,0.058,-3.0,0.5,-2.5,-0.1
2018.0,NBA,Kris Dunn,dunnkr01,23.0,CHI,PG,52.0,43.0,1525.0,14.5,0.488,0.201,0.171,1.6,14.4,7.8,33.3,3.3,1.6,17.3,24.7,-1.0,1.9,0.9,0.027,-2.4,1.1,-1.3,0.3
2018.0,NBA,Kevin Durant,duranke01,29.0,GSW,SF,68.0,68.0,2325.0,26.0,0.64,0.338,0.331,1.6,19.5,11.2,25.5,1.0,4.0,12.9,30.4,7.5,2.9,10.4,0.215,6.7,0.6,7.3,5.5
2018.0,NBA,Jarell Eddie,eddieja01,26.0,2TM,SF,3.0,0.0,9.0,-1.9,0.0,1.0,0.0,0.0,12.0,6.1,0.0,5.6,0.0,0.0,9.8,0.0,0.0,0.0,-0.142,-9.1,0.8,-8.3,0.0
2018.0,NBA,Jarell Eddie,eddieja01,26.0,BOS,SF,2.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,18.0,9.1,0.0,8.3,0.0,0.0,7.4,0.0,0.0,0.0,-0.026,-7.0,5.6,-1.3,0.0
2018.0,NBA,Jarell Eddie,eddieja01,26.0,CHI,SF,1.0,0.0,3.0,-13.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.373,-13.3,-8.8,-22.1,0.0
2018.0,NBA,Henry Ellenson,ellenhe01,21.0,DET,PF,38.0,0.0,329.0,10.5,0.476,0.411,0.199,3.3,24.3,13.6,9.4,0.8,0.0,10.2,23.8,-0.2,0.4,0.1,0.02,-2.6,-1.9,-4.4,-0.2
2018.0,NBA,Wayne Ellington,ellinwa01,30.0,MIA,SG,77.0,2.0,2041.0,12.5,0.588,0.827,0.111,1.3,10.7,6.0,5.9,1.3,0.3,6.6,17.3,2.6,1.9,4.5,0.105,1.0,-0.6,0.4,1.2
2018.0,NBA,Joel Embiid,embiijo01,23.0,PHI,C,63.0,63.0,1912.0,22.9,0.573,0.203,0.442,8.4,29.7,19.4,18.0,1.0,4.8,15.6,33.4,2.3,3.8,6.2,0.155,2.0,1.3,3.3,2.6
2018.0,NBA,James Ennis III,ennisja01,27.0,2TM,SF,72.0,22.0,1604.0,11.6,0.588,0.398,0.302,5.1,11.0,8.0,6.6,1.5,1.0,11.4,13.7,2.0,1.1,3.1,0.092,-1.1,-0.1,-1.2,0.3
2018.0,NBA,James Ennis III,ennisja01,27.0,MEM,SF,45.0,14.0,1053.0,11.9,0.61,0.378,0.329,5.7,11.7,8.6,7.0,1.5,1.1,13.0,12.5,1.5,0.6,2.0,0.093,-0.5,-0.1,-0.6,0.4
2018.0,NBA,James Ennis III,ennisja01,27.0,DET,SF,27.0,8.0,551.0,11.2,0.558,0.426,0.265,3.9,9.6,6.7,5.9,1.4,1.0,9.0,16.0,0.5,0.5,1.0,0.09,-2.2,-0.2,-2.3,-0.1
2018.0,NBA,Tyler Ennis,ennisty01,23.0,LAL,PG,54.0,11.0,683.0,11.1,0.473,0.25,0.129,3.0,11.8,7.4,21.9,2.1,1.2,13.8,17.1,0.1,0.8,0.8,0.058,-3.0,0.9,-2.1,0.0
2018.0,NBA,Jawun Evans,evansja01,21.0,LAC,PG,48.0,4.0,778.0,7.2,0.421,0.213,0.194,1.3,10.4,5.9,17.8,2.3,0.6,13.8,17.7,-0.8,0.6,-0.2,-0.011,-5.4,0.4,-5.0,-0.6
2018.0,NBA,Jeremy Evans,evansje01,30.0,ATL,SF,1.0,0.0,5.0,10.4,1.0,0.0,0.0,22.3,0.0,11.2,0.0,0.0,0.0,50.0,17.5,0.0,0.0,0.0,-0.028,-5.7,-4.2,-9.9,0.0
2018.0,NBA,Tyreke Evans,evansty01,28.0,MEM,PG,52.0,32.0,1607.0,21.1,0.561,0.354,0.258,3.1,16.3,9.5,31.2,1.8,1.0,11.5,28.4,3.1,1.2,4.2,0.126,4.9,-0.5,4.5,2.6
2018.0,NBA,Dante Exum,exumda01,22.0,UTA,PG,14.0,0.0,235.0,16.7,0.566,0.207,0.356,2.0,10.5,6.3,29.7,1.7,1.1,16.6,23.1,0.3,0.3,0.7,0.133,-0.3,0.4,0.1,0.1
2018.0,NBA,Kenneth Faried,farieke01,28.0,DEN,PF,32.0,7.0,461.0,17.4,0.552,0.007,0.345,16.7,20.7,18.7,5.8,1.3,2.4,11.9,18.3,0.9,0.4,1.3,0.132,-0.3,-1.7,-2.1,0.0
2018.0,NBA,Derrick Favors,favorde01,26.0,UTA,C,77.0,77.0,2153.0,18.8,0.593,0.09,0.306,10.6,18.5,14.6,7.8,1.3,3.2,9.9,18.5,4.5,3.5,8.0,0.179,0.9,0.7,1.5,1.9
2018.0,NBA,Kay Felder,feldeka01,22.0,2TM,PG,16.0,0.0,140.0,3.6,0.379,0.271,0.171,2.3,12.0,6.9,22.0,1.0,0.6,17.5,28.4,-0.6,0.1,-0.5,-0.175,-7.7,-3.4,-11.1,-0.3
2018.0,NBA,Kay Felder,feldeka01,22.0,CHI,PG,14.0,0.0,134.0,3.6,0.386,0.273,0.182,0.8,10.8,5.6,23.0,1.1,0.7,17.4,28.0,-0.5,0.1,-0.5,-0.168,-7.4,-3.2,-10.7,-0.3
2018.0,NBA,Kay Felder,feldeka01,22.0,DET,PG,2.0,0.0,6.0,2.0,0.25,0.25,0.0,36.0,37.6,36.8,0.0,0.0,0.0,20.0,36.9,0.0,0.0,0.0,-0.336,-12.9,-8.5,-21.4,0.0
2018.0,NBA,Cristiano Felício,feliccr01,25.0,CHI,C,55.0,16.0,977.0,12.5,0.614,0.009,0.377,8.8,17.1,12.8,8.4,0.8,1.0,17.7,13.6,1.2,0.5,1.7,0.086,-2.8,-1.1,-3.9,-0.5
2018.0,NBA,Raymond Felton,feltora01,33.0,OKC,PG,82.0,2.0,1365.0,13.0,0.494,0.417,0.08,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,0.9,1.3,2.2,0.078,-0.3,-0.3,-0.6,0.5
2018.0,NBA,Terrance Ferguson,fergute01,19.0,OKC,SG,61.0,12.0,763.0,7.4,0.545,0.71,0.059,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,0.7,0.5,1.2,0.077,-3.2,-0.1,-3.3,-0.3
2018.0,NBA,Yogi Ferrell,ferreyo01,24.0,DAL,SG,82.0,21.0,2282.0,11.4,0.54,0.492,0.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,1.5,1.5,3.0,0.064,-1.3,0.0,-1.4,0.4
2018.0,NBA,Dorian Finney-Smith,finnedo01,24.0,DAL,PF,21.0,13.0,448.0,7.6,0.482,0.554,0.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,-0.2,0.3,0.1,0.015,-3.8,-0.8,-4.6,-0.3
2018.0,NBA,Bryn Forbes,forbebr01,24.0,SAS,SG,80.0,12.0,1517.0,9.1,0.525,0.459,0.145,0.9,7.2,4.0,7.8,0.9,0.1,6.5,16.7,0.8,1.3,2.1,0.067,-2.5,-0.6,-3.1,-0.4
2018.0,NBA,Evan Fournier,fournev01,25.0,ORL,SF,57.0,57.0,1837.0,15.5,0.577,0.418,0.216,1.4,9.5,5.4,14.8,1.3,0.7,9.8,23.3,2.4,0.9,3.3,0.087,0.8,-1.4,-0.6,0.7
2018.0,NBA,De'Aaron Fox,foxde01,20.0,SAC,PG,73.0,61.0,2026.0,11.2,0.478,0.192,0.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,-1.7,1.0,-0.6,-0.014,-2.7,-1.5,-4.2,-1.1
2018.0,NBA,Tim Frazier,fraziti01,27.0,WAS,PG,59.0,11.0,838.0,11.3,0.475,0.326,0.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,0.4,1.0,1.4,0.08,-2.8,1.8,-0.9,0.2
2018.0,NBA,Channing Frye,fryech01,34.0,2TM,C,53.0,1.0,695.0,13.1,0.599,0.542,0.09,1.9,19.4,10.8,7.9,1.3,1.6,8.7,15.2,0.9,0.6,1.5,0.101,-0.5,0.0,-0.5,0.3
2018.0,NBA,Channing Frye,fryech01,34.0,CLE,C,44.0,1.0,545.0,13.9,0.604,0.533,0.089,2.1,20.3,11.3,7.5,1.5,1.9,8.8,15.6,0.7,0.5,1.2,0.104,-0.4,0.1,-0.3,0.3
2018.0,NBA,Channing Frye,fryech01,34.0,LAL,C,9.0,0.0,150.0,10.2,0.581,0.581,0.093,1.4,16.2,8.9,9.5,0.3,0.5,8.2,13.8,0.2,0.1,0.3,0.091,-1.0,-0.5,-1.5,0.0
2018.0,NBA,Markelle Fultz,fultzma01,19.0,PHI,SG,14.0,0.0,253.0,12.4,0.416,0.009,0.189,4.9,13.1,9.2,31.3,2.3,1.3,12.4,23.1,-0.2,0.4,0.2,0.043,-3.3,0.7,-2.6,0.0
2018.0,NBA,Danilo Gallinari,gallida01,29.0,LAC,SF,21.0,21.0,671.0,13.8,0.545,0.434,0.34,1.5,14.9,8.3,8.9,0.9,1.2,8.1,20.6,0.8,0.4,1.2,0.088,0.4,-0.9,-0.5,0.3
2018.0,NBA,Langston Galloway,gallola01,26.0,DET,SG,58.0,2.0,863.0,12.2,0.503,0.641,0.121,1.6,10.3,5.9,10.1,2.0,0.5,4.8,19.3,0.5,0.9,1.4,0.079,-0.2,0.2,0.1,0.5
2018.0,NBA,Marc Gasol,gasolma01,33.0,MEM,C,73.0,73.0,2408.0,17.4,0.532,0.31,0.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,1.5,2.6,4.0,0.08,1.7,0.6,2.3,2.7
2018.0,NBA,Pau Gasol,gasolpa01,37.0,SAS,C,77.0,63.0,1812.0,18.9,0.539,0.191,0.333,7.8,30.2,19.0,20.1,0.7,3.6,13.1,20.4,2.7,3.3,6.0,0.159,1.5,1.9,3.4,2.5
2018.0,NBA,Rudy Gay,gayru01,31.0,SAS,PF,57.0,6.0,1231.0,18.0,0.545,0.22,0.27,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,1.0,2.1,3.1,0.122,0.2,0.6,0.8,0.9
2018.0,NBA,Marcus Georges-Hunt,georgma01,23.0,MIN,SG,42.0,0.0,224.0,6.9,0.515,0.313,0.438,3.6,4.7,4.1,4.1,1.3,0.0,5.0,11.9,0.2,0.0,0.2,0.049,-4.3,-0.9,-5.1,-0.2
2018.0,NBA,Paul George,georgpa01,27.0,OKC,SF,79.0,79.0,2891.0,18.7,0.57,0.454,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.147,2.3,0.6,2.9,3.6
2018.0,NBA,Jonathan Gibson,gibsojo01,30.0,BOS,PG,4.0,0.0,40.0,25.4,0.739,0.522,0.0,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,0.1,0.0,0.2,0.195,4.9,-0.8,4.1,0.1
2018.0,NBA,Taj Gibson,gibsota01,32.0,MIN,PF,82.0,82.0,2726.0,15.4,0.61,0.047,0.251,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,5.4,1.7,7.2,0.126,0.1,-0.7,-0.5,1.0
2018.0,NBA,Manu Ginóbili,ginobma01,40.0,SAS,SG,65.0,0.0,1299.0,12.9,0.553,0.415,0.283,1.6,10.6,6.1,19.1,1.7,1.0,16.8,21.5,0.6,1.6,2.2,0.082,-1.5,0.2,-1.3,0.2
2018.0,NBA,Rudy Gobert,goberru01,25.0,UTA,C,56.0,56.0,1816.0,20.7,0.657,0.0,0.673,10.4,27.0,18.8,6.9,1.2,6.0,15.7,16.9,4.2,3.9,8.1,0.214,0.9,2.5,3.4,2.5
2018.0,NBA,Aaron Gordon,gordoaa01,22.0,ORL,PF,58.0,57.0,1909.0,16.5,0.53,0.395,0.26,5.0,21.5,13.2,11.7,1.5,1.9,10.0,24.7,0.9,2.0,2.9,0.072,0.9,-0.6,0.3,1.1
2018.0,NBA,Eric Gordon,gordoer01,29.0,HOU,SG,69.0,30.0,2154.0,15.2,0.578,0.627,0.248,1.3,7.5,4.4,11.7,1.0,1.1,10.8,24.7,2.9,1.8,4.7,0.105,2.0,-1.6,0.4,1.3
2018.0,NBA,Marcin Gortat,gortama01,33.0,WAS,C,82.0,82.0,2075.0,14.7,0.546,0.0,0.291,9.9,24.0,17.0,10.6,1.0,2.6,13.5,15.5,2.4,2.4,4.9,0.113,-0.8,0.3,-0.6,0.8
2018.0,NBA,Treveon Graham,grahatr01,24.0,CHO,SG,63.0,2.0,1050.0,9.0,0.553,0.439,0.267,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,1.1,0.7,1.8,0.08,-2.8,0.1,-2.7,-0.2
2018.0,NBA,Jerami Grant,grantje01,23.0,OKC,PF,81.0,1.0,1647.0,16.2,0.607,0.241,0.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,3.5,1.9,5.4,0.156,0.0,0.3,0.3,1.0
2018.0,NBA,Jerian Grant,grantje02,25.0,CHI,PG,74.0,26.0,1686.0,14.3,0.528,0.372,0.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,2.3,1.0,3.3,0.094,-0.9,-0.5,-1.3,0.3
2018.0,NBA,Josh Gray,grayjo01,24.0,PHO,PG,5.0,0.0,86.0,7.2,0.349,0.317,0.268,2.4,10.1,6.2,20.8,4.5,1.9,13.2,26.1,-0.3,0.1,-0.2,-0.118,-5.2,1.0,-4.2,0.0
2018.0,NBA,Danny Green,greenda02,30.0,SAS,SG,70.0,60.0,1791.0,11.3,0.509,0.57,0.116,2.5,13.0,7.7,8.9,1.8,3.7,11.2,16.6,0.1,2.9,2.9,0.078,-1.0,1.4,0.4,1.1
2018.0,NBA,Draymond Green,greendr01,27.0,GSW,PF,70.0,70.0,2287.0,16.1,0.556,0.414,0.279,3.9,21.1,13.1,29.0,2.0,3.1,22.5,17.2,2.6,3.4,6.1,0.127,0.9,1.9,2.8,2.8
2018.0,NBA,Gerald Green,greenge01,32.0,HOU,SG,41.0,2.0,929.0,14.1,0.566,0.722,0.145,1.8,14.2,8.1,4.3,1.3,1.4,6.6,22.4,1.0,1.0,2.1,0.107,1.0,-0.8,0.3,0.5
2018.0,NBA,JaMychal Green,greenja01,27.0,MEM,PF,55.0,54.0,1542.0,14.0,0.53,0.26,0.227,10.8,24.4,17.4,8.3,1.0,1.5,12.4,17.8,1.3,1.3,2.6,0.079,-0.8,-1.5,-2.3,-0.1
2018.0,NBA,Jeff Green,greenje02,31.0,CLE,PF,78.0,14.0,1828.0,14.8,0.587,0.275,0.379,3.7,11.2,7.6,8.0,1.1,1.6,9.4,19.3,3.1,0.8,3.9,0.103,-0.3,-1.5,-1.8,0.1
2018.0,NBA,Blake Griffin,griffbl01,28.0,2TM,PF,58.0,58.0,1970.0,19.6,0.544,0.323,0.331,4.1,19.8,12.0,28.1,1.0,0.8,12.6,28.9,3.2,1.8,4.9,0.12,3.6,-0.2,3.4,2.7
2018.0,NBA,Blake Griffin,griffbl01,28.0,LAC,PF,33.0,33.0,1139.0,20.4,0.553,0.324,0.379,4.5,20.5,12.6,25.6,1.3,0.7,12.8,29.3,2.0,1.0,3.0,0.125,3.8,-0.4,3.4,1.6
2018.0,NBA,Blake Griffin,griffbl01,28.0,DET,PF,25.0,25.0,831.0,18.5,0.531,0.323,0.266,3.5,18.9,11.0,31.5,0.7,1.0,12.4,28.4,1.1,0.8,1.9,0.113,3.4,0.1,3.4,1.1
2018.0,NBA,Daniel Hamilton,hamilda02,22.0,OKC,SG,6.0,0.0,28.0,18.2,0.545,0.455,0.0,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.1,0.169,1.0,1.3,2.3,0.0
2018.0,NBA,Tim Hardaway Jr.,hardati02,25.0,NYK,SG,57.0,54.0,1885.0,14.4,0.533,0.479,0.209,1.9,11.3,6.6,12.7,1.6,0.5,9.0,23.8,1.6,1.1,2.6,0.067,0.5,-1.1,-0.6,0.7
