season,lg,team,abbreviation,playoffs,g,mp_per_game,opp_fg_per_game,opp_fga_per_game,opp_fg_percent,opp_x3p_per_game,opp_x3pa_per_game,opp_x3p_percent,opp_x2p_per_game,opp_x2pa_per_game,opp_x2p_percent,opp_ft_per_game,opp_fta_per_game,opp_ft_percent,opp_orb_per_game,opp_drb_per_game,opp_trb_per_game,opp_ast_per_game,opp_stl_per_game,opp_blk_per_game,opp_tov_per_game,opp_pf_per_game,opp_pts_per_game
2001.0,NBA,Indiana Pacers,IND,TRUE,82.0,243.7,34.5,81.5,0.423,4.6,13.7,0.336,29.9,67.8,0.441,19.2,25.3,0.758,12.7,30.4,43.1,20.7,7.2,4.7,13.6,23.0,92.8
2001.0,NBA,Los Angeles Clippers,LAC,FALSE,82.0,244.3,36.5,82.9,0.44,4.3,13.1,0.329,32.2,69.8,0.461,18.0,24.2,0.743,12.7,29.7,42.5,21.8,7.8,5.0,12.7,21.9,95.3
2001.0,NBA,Los Angeles Lakers,LAL,TRUE,82.0,242.7,36.4,83.1,0.438,5.0,14.2,0.354,31.3,68.9,0.455,19.5,25.8,0.754,12.0,29.4,41.3,20.2,7.5,4.0,13.1,24.4,97.2
2001.0,NBA,Miami Heat,MIA,TRUE,82.0,242.4,32.9,76.4,0.431,4.4,13.3,0.331,28.5,63.1,0.452,16.3,22.2,0.737,11.1,30.8,42.0,17.3,7.3,5.2,15.5,22.2,86.6
2001.0,NBA,Milwaukee Bucks,MIL,TRUE,82.0,241.2,35.5,80.8,0.439,5.4,15.2,0.352,30.2,65.6,0.46,20.5,26.7,0.768,12.4,30.4,42.7,23.0,7.2,4.3,15.5,21.7,96.9
2001.0,NBA,Minnesota Timberwolves,MIN,TRUE,82.0,241.8,36.3,80.3,0.452,4.3,12.1,0.351,32.0,68.2,0.47,19.1,26.4,0.724,11.8,30.5,42.3,22.4,7.1,4.4,15.2,20.2,96.0
2001.0,NBA,New Jersey Nets,NJN,FALSE,82.0,240.6,35.8,78.7,0.455,5.2,14.5,0.36,30.6,64.2,0.477,20.3,27.2,0.746,12.2,32.0,44.2,22.4,7.5,6.4,15.9,22.0,97.1
2001.0,NBA,New York Knicks,NYK,TRUE,82.0,242.7,31.3,75.1,0.417,5.4,15.4,0.352,25.9,59.7,0.434,18.0,24.6,0.733,10.6,29.5,40.1,19.2,7.3,4.1,14.8,21.4,86.1
2001.0,NBA,Orlando Magic,ORL,TRUE,82.0,243.4,34.5,79.3,0.435,4.5,12.9,0.346,30.0,66.3,0.453,23.0,31.3,0.735,12.9,31.8,44.8,21.9,8.5,5.4,17.2,23.7,96.5
2001.0,NBA,Philadelphia 76ers,PHI,TRUE,82.0,242.1,35.0,81.7,0.429,5.2,15.2,0.342,29.8,66.5,0.448,15.2,20.2,0.749,12.0,28.9,40.9,21.6,8.2,5.6,15.4,23.6,90.4
2001.0,NBA,Phoenix Suns,PHO,TRUE,82.0,241.5,34.0,78.3,0.435,4.0,11.4,0.349,30.1,66.9,0.449,19.7,25.9,0.761,11.0,31.6,42.6,20.1,8.3,5.1,17.5,22.2,91.8
2001.0,NBA,Portland Trail Blazers,POR,TRUE,82.0,241.2,34.4,78.5,0.438,5.0,13.5,0.368,29.4,65.0,0.452,17.5,23.5,0.744,11.5,27.3,38.8,21.3,7.9,4.0,14.8,21.2,91.2
2001.0,NBA,Sacramento Kings,SAC,TRUE,82.0,244.9,37.6,87.1,0.432,4.9,13.8,0.355,32.8,73.3,0.447,15.7,21.0,0.749,13.7,32.2,45.9,22.1,8.1,5.8,16.3,21.5,95.9
2001.0,NBA,San Antonio Spurs,SAS,TRUE,82.0,241.8,34.6,82.6,0.419,4.2,12.7,0.329,30.4,69.8,0.435,15.0,20.3,0.741,11.8,29.7,41.5,19.7,7.3,5.2,13.5,23.7,88.4
2001.0,NBA,Seattle SuperSonics,SEA,FALSE,82.0,241.5,37.5,82.7,0.453,5.7,16.5,0.349,31.8,66.2,0.48,16.5,22.2,0.742,12.8,29.6,42.4,23.9,7.9,6.2,15.0,22.1,97.3
2001.0,NBA,Toronto Raptors,TOR,TRUE,82.0,243.4,36.7,82.0,0.447,4.6,12.7,0.363,32.1,69.3,0.463,17.4,23.0,0.754,11.3,30.6,41.9,20.7,6.8,5.4,14.1,21.9,95.4
2001.0,NBA,Utah Jazz,UTA,TRUE,82.0,241.2,32.5,74.1,0.439,5.0,14.6,0.343,27.5,59.5,0.462,22.3,29.2,0.765,10.7,26.6,37.3,19.1,8.5,5.5,16.1,24.5,92.4
2001.0,NBA,Vancouver Grizzlies,VAN,FALSE,82.0,241.2,38.3,82.8,0.463,4.7,13.1,0.362,33.6,69.7,0.482,16.1,21.9,0.732,12.8,30.9,43.7,23.6,8.7,5.8,14.8,21.6,97.5
2001.0,NBA,Washington Wizards,WAS,FALSE,82.0,240.0,37.8,80.4,0.47,5.3,13.3,0.396,32.5,67.1,0.485,19.0,25.5,0.747,11.4,29.4,40.7,23.2,8.4,6.2,15.0,24.1,99.9
2001.0,NBA,League Average,NA,FALSE,82.0,242.0,35.7,80.6,0.443,4.8,13.7,0.354,30.8,66.9,0.461,18.6,24.9,0.748,12.0,30.5,42.5,21.8,7.8,5.3,15.0,22.3,94.8
2000.0,NBA,Atlanta Hawks,ATL,FALSE,82.0,241.8,39.2,86.1,0.455,4.5,12.4,0.367,34.6,73.7,0.469,16.8,21.9,0.769,12.8,30.2,43.0,23.0,8.0,4.9,12.2,22.3,99.7
2000.0,NBA,Boston Celtics,BOS,FALSE,82.0,240.6,36.1,76.9,0.47,4.4,12.1,0.361,31.7,64.7,0.49,23.5,31.3,0.753,10.5,30.9,41.4,21.9,7.8,5.8,17.0,23.5,100.1
2000.0,NBA,Charlotte Hornets,CHH,TRUE,82.0,241.2,37.2,83.1,0.448,5.0,13.2,0.378,32.2,69.8,0.461,16.4,22.0,0.745,11.8,31.1,42.9,23.2,7.4,5.1,15.8,25.3,95.8
2000.0,NBA,Chicago Bulls,CHI,FALSE,82.0,241.5,35.6,78.0,0.456,4.4,12.8,0.341,31.2,65.2,0.478,18.7,25.2,0.741,12.2,29.5,41.7,23.2,10.4,5.6,15.2,24.0,94.2
2000.0,NBA,Cleveland Cavaliers,CLE,FALSE,82.0,242.1,36.4,82.1,0.443,5.1,15.0,0.342,31.3,67.2,0.465,22.6,29.1,0.776,12.4,31.5,43.9,23.7,8.0,6.1,16.9,25.1,100.5
2000.0,NBA,Dallas Mavericks,DAL,FALSE,82.0,240.6,39.3,86.0,0.457,5.2,15.2,0.345,34.1,70.8,0.481,18.1,24.5,0.74,15.3,33.2,48.4,23.2,7.4,5.1,16.1,22.1,102.0
2000.0,NBA,Denver Nuggets,DEN,FALSE,82.0,242.1,38.2,84.8,0.45,4.9,13.7,0.354,33.3,71.1,0.469,19.9,26.5,0.751,12.5,31.8,44.3,24.4,7.5,5.6,14.4,23.6,101.1
2000.0,NBA,Detroit Pistons,DET,TRUE,82.0,241.8,38.0,81.8,0.465,5.6,15.0,0.371,32.5,66.7,0.486,20.4,27.3,0.746,11.9,30.5,42.4,23.1,8.0,4.8,17.1,27.1,102.0
2000.0,NBA,Golden State Warriors,GSW,FALSE,82.0,240.9,38.6,82.6,0.467,5.2,14.2,0.367,33.4,68.5,0.488,21.4,28.4,0.754,13.3,32.8,46.1,24.8,8.4,6.0,16.3,23.0,103.8
2000.0,NBA,Houston Rockets,HOU,FALSE,82.0,241.8,39.3,86.3,0.456,4.3,12.1,0.354,35.1,74.2,0.473,17.4,22.3,0.779,12.5,29.9,42.4,22.7,9.0,5.3,13.7,22.4,100.3
2000.0,NBA,Indiana Pacers,IND,TRUE,82.0,240.6,38.0,85.1,0.446,4.0,12.3,0.327,34.0,72.9,0.466,16.8,22.2,0.755,12.7,31.0,43.7,21.2,7.4,3.9,13.7,23.3,96.7
2000.0,NBA,Los Angeles Clippers,LAC,FALSE,82.0,240.3,40.0,83.9,0.477,5.1,13.1,0.387,34.9,70.8,0.494,18.4,24.9,0.741,12.7,32.9,45.6,24.1,7.6,4.6,14.3,21.1,103.5
2000.0,NBA,Los Angeles Lakers,LAL,TRUE,82.0,241.5,34.6,83.2,0.416,4.5,13.9,0.326,30.1,69.3,0.434,18.5,24.9,0.742,12.3,30.9,43.1,19.5,7.6,4.2,14.6,25.6,92.3
2000.0,NBA,Miami Heat,MIA,TRUE,82.0,241.8,33.9,80.4,0.422,5.0,13.8,0.361,29.0,66.6,0.434,18.4,24.7,0.748,11.9,28.5,40.4,19.3,7.6,4.4,14.0,21.9,91.3
2000.0,NBA,Milwaukee Bucks,MIL,TRUE,82.0,242.1,37.0,81.0,0.457,6.5,16.5,0.391,30.5,64.5,0.473,20.5,27.3,0.752,12.6,28.9,41.5,24.2,7.8,4.1,15.9,22.8,101.0
2000.0,NBA,Minnesota Timberwolves,MIN,TRUE,82.0,242.7,35.7,80.2,0.445,4.6,13.0,0.356,31.0,67.2,0.462,20.0,26.6,0.752,11.2,29.8,40.9,21.2,7.2,4.2,15.0,20.5,96.0
2000.0,NBA,New Jersey Nets,NJN,FALSE,82.0,241.8,38.1,82.2,0.464,4.5,12.4,0.363,33.6,69.9,0.481,18.3,24.5,0.747,13.8,32.4,46.2,22.8,6.9,5.7,16.7,22.8,99.0
2000.0,NBA,New York Knicks,NYK,TRUE,82.0,241.8,33.1,78.0,0.424,4.9,14.6,0.338,28.1,63.4,0.444,19.6,26.3,0.747,11.3,29.8,41.1,19.6,7.4,4.3,14.2,21.9,90.7
2000.0,NBA,Orlando Magic,ORL,FALSE,82.0,240.9,37.5,84.4,0.445,5.3,15.6,0.338,32.3,68.8,0.469,19.1,25.7,0.745,13.3,30.2,43.5,24.3,8.8,5.8,18.1,24.5,99.4
2000.0,NBA,Philadelphia 76ers,PHI,TRUE,82.0,241.8,35.0,80.4,0.435,5.1,14.3,0.356,29.9,66.1,0.452,18.4,24.4,0.755,13.0,30.5,43.5,22.3,7.7,6.5,17.6,24.1,93.4
2000.0,NBA,Phoenix Suns,PHO,TRUE,82.0,241.5,34.5,81.3,0.424,4.9,14.0,0.352,29.5,67.3,0.439,19.9,26.9,0.739,13.1,30.1,43.1,20.7,8.9,5.2,17.3,21.9,93.7
2000.0,NBA,Portland Trail Blazers,POR,TRUE,82.0,241.2,34.5,80.0,0.431,4.8,14.6,0.33,29.6,65.4,0.453,17.3,24.2,0.716,11.9,27.1,39.0,20.8,8.0,4.3,14.5,22.8,91.0
2000.0,NBA,Sacramento Kings,SAC,TRUE,82.0,241.5,39.9,88.3,0.452,4.8,13.7,0.353,35.0,74.6,0.47,17.5,23.3,0.751,13.9,33.7,47.6,23.8,9.2,4.9,17.5,23.7,102.0
2000.0,NBA,San Antonio Spurs,SAS,TRUE,82.0,242.1,35.2,82.7,0.425,4.3,12.6,0.343,30.8,70.1,0.44,15.6,21.0,0.739,12.0,29.4,41.4,20.3,7.9,5.2,14.4,23.1,90.2
2000.0,NBA,Seattle SuperSonics,SEA,TRUE,82.0,241.2,38.2,84.6,0.451,5.4,15.8,0.34,32.8,68.9,0.477,16.4,21.9,0.748,13.2,31.8,45.1,23.6,7.2,5.3,15.3,22.4,98.1
2000.0,NBA,Toronto Raptors,TOR,TRUE,82.0,240.9,36.6,80.7,0.454,4.2,12.5,0.339,32.4,68.2,0.475,19.9,26.0,0.764,11.7,31.1,42.8,21.8,6.8,5.3,15.2,22.9,97.3
2000.0,NBA,Utah Jazz,UTA,TRUE,82.0,240.9,33.9,76.1,0.446,4.7,13.4,0.354,29.2,62.7,0.465,19.5,26.1,0.746,10.8,27.3,38.1,19.8,7.2,5.0,15.5,24.7,92.0
2000.0,NBA,Vancouver Grizzlies,VAN,FALSE,82.0,242.1,38.2,80.6,0.474,4.4,13.2,0.333,33.8,67.4,0.502,18.7,24.3,0.769,11.8,28.5,40.3,23.6,8.8,6.3,15.0,23.3,99.5
2000.0,NBA,Washington Wizards,WAS,FALSE,82.0,241.5,36.6,79.8,0.459,4.8,12.8,0.371,31.9,67.0,0.476,21.8,29.3,0.744,11.7,29.5,41.2,21.9,8.4,6.1,14.9,24.0,99.9
2000.0,NBA,League Average,NA,FALSE,82.0,241.5,36.8,82.1,0.449,4.8,13.7,0.353,32.0,68.4,0.468,19.0,25.3,0.75,12.4,30.5,42.9,22.3,7.9,5.2,15.5,23.3,97.5
1999.0,NBA,Atlanta Hawks,ATL,TRUE,50.0,241.5,32.0,77.5,0.413,3.8,12.7,0.3,28.2,64.8,0.435,15.7,21.5,0.729,11.6,27.4,39.0,17.9,7.6,4.9,13.5,24.0,83.4
1999.0,NBA,Boston Celtics,BOS,FALSE,50.0,243.0,34.5,77.9,0.443,3.5,11.2,0.312,31.0,66.7,0.465,22.4,30.1,0.742,12.8,30.9,43.7,20.4,9.2,5.1,16.8,20.0,94.9
1999.0,NBA,Charlotte Hornets,CHH,FALSE,50.0,243.0,34.8,80.1,0.434,4.2,12.7,0.333,30.5,67.3,0.454,19.2,26.1,0.734,13.1,29.8,42.9,21.8,8.9,4.6,15.2,23.0,93.0
1999.0,NBA,Chicago Bulls,CHI,FALSE,50.0,241.5,34.5,75.7,0.455,4.2,12.2,0.34,30.3,63.5,0.477,18.3,24.9,0.733,11.0,31.4,42.4,22.0,8.9,5.7,15.6,21.5,91.4
1999.0,NBA,Cleveland Cavaliers,CLE,FALSE,50.0,241.0,31.9,73.3,0.436,4.7,13.5,0.35,27.2,59.8,0.455,19.6,26.3,0.743,11.8,28.1,39.9,21.1,7.8,5.6,16.4,24.0,88.2
1999.0,NBA,Dallas Mavericks,DAL,FALSE,50.0,241.5,36.3,80.7,0.45,4.3,13.7,0.315,32.0,67.0,0.477,17.1,23.9,0.717,13.2,30.4,43.6,21.5,7.2,4.9,14.0,20.8,94.0
1999.0,NBA,Denver Nuggets,DEN,FALSE,50.0,240.5,37.7,80.3,0.469,4.7,12.8,0.37,33.0,67.5,0.488,19.9,26.8,0.745,12.4,30.0,42.4,23.5,7.9,5.5,14.0,22.1,100.1
1999.0,NBA,Detroit Pistons,DET,TRUE,50.0,241.0,31.7,72.8,0.436,4.7,13.6,0.346,27.0,59.1,0.456,18.8,26.3,0.715,11.0,27.5,38.5,20.9,8.5,4.5,15.4,22.3,86.9
1999.0,NBA,Golden State Warriors,GSW,FALSE,50.0,242.5,32.3,77.0,0.42,3.9,11.5,0.336,28.5,65.5,0.435,22.3,30.6,0.728,13.1,30.1,43.2,20.5,8.0,6.1,14.7,20.5,90.8
1999.0,NBA,Houston Rockets,HOU,TRUE,50.0,241.5,35.9,82.7,0.434,4.6,12.9,0.357,31.3,69.8,0.448,15.6,21.2,0.734,13.3,27.8,41.1,20.7,8.8,4.9,13.1,20.6,91.9
1999.0,NBA,Indiana Pacers,IND,TRUE,50.0,242.0,34.1,78.7,0.434,4.1,12.7,0.325,30.0,66.0,0.454,18.6,24.5,0.756,12.5,28.5,41.0,19.1,7.1,4.8,13.0,22.5,90.9
1999.0,NBA,Los Angeles Clippers,LAC,FALSE,50.0,242.5,36.6,77.2,0.474,4.4,12.5,0.354,32.2,64.6,0.498,21.6,28.9,0.746,12.8,30.1,42.9,22.0,8.4,5.8,15.6,20.8,99.2
1999.0,NBA,Los Angeles Lakers,LAL,TRUE,50.0,241.0,35.2,79.8,0.441,4.3,13.1,0.332,30.8,66.8,0.462,21.3,30.0,0.709,12.6,28.1,40.6,21.2,8.2,3.9,14.3,25.4,96.0
1999.0,NBA,Miami Heat,MIA,TRUE,50.0,240.5,31.3,76.1,0.411,4.2,12.1,0.348,27.1,64.0,0.423,17.2,23.3,0.737,12.4,26.8,39.2,17.1,7.7,3.8,13.5,22.0,84.0
1999.0,NBA,Milwaukee Bucks,MIL,TRUE,50.0,241.0,32.0,74.9,0.427,5.4,16.3,0.334,26.6,58.6,0.453,20.6,27.4,0.752,13.1,28.0,41.1,20.4,8.0,3.9,16.6,20.4,90.0
1999.0,NBA,Minnesota Timberwolves,MIN,TRUE,50.0,240.5,33.6,76.5,0.439,4.3,13.1,0.326,29.3,63.4,0.463,21.1,29.4,0.718,11.8,31.3,43.1,22.3,7.3,5.2,16.7,20.3,92.6
1999.0,NBA,New Jersey Nets,NJN,FALSE,50.0,241.0,35.9,79.4,0.453,4.5,13.1,0.341,31.5,66.3,0.475,18.9,26.0,0.727,12.5,31.6,44.1,19.4,7.9,6.5,16.3,21.7,95.2
1999.0,NBA,New York Knicks,NYK,TRUE,50.0,242.0,30.6,75.8,0.403,4.7,13.2,0.353,25.9,62.6,0.414,19.6,26.7,0.733,12.3,28.5,40.8,18.5,8.5,4.3,15.3,20.7,85.4
1999.0,NBA,Orlando Magic,ORL,TRUE,50.0,241.0,34.2,77.1,0.443,4.6,13.3,0.345,29.6,63.8,0.463,13.9,19.7,0.707,11.9,28.5,40.4,20.8,9.4,4.8,17.3,22.2,86.9
1999.0,NBA,Philadelphia 76ers,PHI,TRUE,50.0,243.0,32.0,75.7,0.423,4.8,14.3,0.337,27.2,61.4,0.443,18.8,25.8,0.731,12.4,28.0,40.4,20.0,8.7,5.3,17.9,23.7,87.6
1999.0,NBA,Phoenix Suns,PHO,TRUE,50.0,241.0,35.4,78.7,0.45,5.4,15.1,0.36,30.0,63.6,0.472,17.0,24.5,0.694,12.3,30.1,42.4,21.3,8.2,4.1,16.2,21.3,93.3
1999.0,NBA,Portland Trail Blazers,POR,TRUE,50.0,243.5,32.9,78.8,0.417,4.4,13.8,0.318,28.5,65.0,0.438,18.3,25.3,0.725,12.3,27.8,40.1,19.2,8.2,4.9,15.7,22.8,88.5
1999.0,NBA,Sacramento Kings,SAC,TRUE,50.0,244.0,40.2,90.0,0.446,4.4,13.0,0.336,35.8,77.0,0.465,15.9,22.3,0.712,15.0,32.0,47.0,23.3,9.8,4.4,15.8,22.0,100.6
1999.0,NBA,San Antonio Spurs,SAS,TRUE,50.0,241.5,32.6,81.2,0.402,3.4,11.2,0.304,29.2,70.0,0.417,16.1,23.0,0.701,13.9,28.1,42.1,18.8,8.7,4.9,14.6,23.0,84.7
1999.0,NBA,Seattle SuperSonics,SEA,FALSE,50.0,242.0,36.8,80.5,0.457,5.3,15.3,0.345,31.5,65.2,0.483,17.1,23.7,0.722,13.0,28.9,42.0,22.2,8.0,4.5,14.9,23.3,95.9
1999.0,NBA,Toronto Raptors,TOR,FALSE,50.0,241.5,33.9,77.1,0.439,5.1,13.7,0.372,28.8,63.4,0.454,19.9,27.4,0.728,12.3,27.9,40.1,21.9,8.9,5.2,15.5,21.8,92.8
1999.0,NBA,Utah Jazz,UTA,TRUE,50.0,243.5,31.9,77.3,0.413,4.3,13.3,0.321,27.6,63.9,0.432,18.7,26.0,0.721,12.7,25.9,38.6,18.1,8.6,5.3,14.9,26.2,86.8
1999.0,NBA,Vancouver Grizzlies,VAN,FALSE,50.0,243.5,36.3,78.3,0.463,4.6,13.1,0.351,31.7,65.3,0.485,20.4,28.0,0.729,13.5,29.1,42.6,23.8,9.8,6.6,15.6,23.3,97.5
1999.0,NBA,Washington Wizards,WAS,FALSE,50.0,241.0,34.1,76.5,0.446,4.4,12.4,0.352,29.7,64.1,0.464,20.9,28.4,0.736,12.3,30.3,42.7,21.6,8.0,4.2,15.8,21.7,93.4
1999.0,NBA,League Average,NA,FALSE,50.0,241.8,34.2,78.2,0.437,4.5,13.2,0.339,29.7,65.0,0.457,18.8,25.8,0.728,12.6,29.1,41.7,20.7,8.4,5.0,15.3,22.2,91.6
1998.0,NBA,Atlanta Hawks,ATL,TRUE,82.0,242.4,36.1,81.7,0.442,4.2,12.4,0.342,31.9,69.3,0.46,15.9,21.6,0.735,13.2,26.2,39.4,21.4,7.5,4.5,13.6,23.1,92.3
1998.0,NBA,Boston Celtics,BOS,FALSE,82.0,240.6,34.9,72.9,0.479,3.6,11.5,0.318,31.3,61.5,0.509,25.0,33.6,0.745,12.4,29.8,42.2,22.3,8.5,5.0,20.6,21.0,98.5
1998.0,NBA,Charlotte Hornets,CHH,TRUE,82.0,241.2,36.3,78.3,0.464,4.5,13.0,0.347,31.8,65.3,0.487,17.5,24.0,0.731,11.8,27.5,39.3,22.0,7.1,4.5,15.1,23.2,94.6
1998.0,NBA,Chicago Bulls,CHI,TRUE,82.0,242.1,34.1,79.1,0.431,4.0,12.5,0.322,30.1,66.6,0.452,17.4,23.9,0.729,12.4,27.3,39.7,19.5,8.0,4.3,15.5,21.6,89.6
1998.0,NBA,Cleveland Cavaliers,CLE,TRUE,82.0,241.8,32.8,75.8,0.433,4.2,12.1,0.344,28.6,63.7,0.45,20.0,26.5,0.755,11.6,27.2,38.7,21.8,8.6,5.5,17.6,23.2,89.8
1998.0,NBA,Dallas Mavericks,DAL,FALSE,82.0,242.7,38.3,83.2,0.46,4.7,13.8,0.342,33.6,69.4,0.484,16.3,22.8,0.714,14.9,32.2,47.2,23.0,8.0,4.6,15.1,19.6,97.5
1998.0,NBA,Denver Nuggets,DEN,FALSE,82.0,240.6,36.8,77.7,0.473,5.1,13.5,0.379,31.7,64.2,0.493,22.2,29.4,0.754,13.4,29.3,42.6,24.2,8.1,6.5,15.2,21.7,100.8
1998.0,NBA,Detroit Pistons,DET,FALSE,82.0,243.4,34.6,77.8,0.445,4.4,13.4,0.33,30.2,64.4,0.469,18.9,25.3,0.746,12.1,28.5,40.5,21.4,7.9,4.7,15.4,22.9,92.6
1998.0,NBA,Golden State Warriors,GSW,FALSE,82.0,241.8,36.5,82.2,0.444,4.1,11.7,0.347,32.4,70.5,0.46,20.3,27.9,0.729,13.8,30.9,44.7,24.5,9.2,5.8,14.1,20.0,97.4
1998.0,NBA,Houston Rockets,HOU,TRUE,82.0,241.8,38.7,82.5,0.469,5.0,13.7,0.365,33.7,68.9,0.489,17.1,23.1,0.744,12.7,28.4,41.1,23.3,8.9,4.5,14.3,21.3,99.5
1998.0,NBA,Indiana Pacers,IND,TRUE,82.0,241.8,34.0,78.7,0.432,3.3,10.6,0.316,30.7,68.1,0.45,18.6,25.6,0.728,13.6,27.5,41.1,19.4,7.9,4.5,15.1,22.5,89.9
1998.0,NBA,Los Angeles Clippers,LAC,FALSE,82.0,241.2,39.5,83.3,0.474,4.1,11.3,0.362,35.4,72.1,0.491,20.3,27.6,0.734,14.3,30.1,44.4,22.3,8.9,5.0,14.1,21.3,103.3
1998.0,NBA,Los Angeles Lakers,LAL,TRUE,82.0,241.8,36.4,82.9,0.439,4.6,13.1,0.355,31.8,69.9,0.455,20.4,27.8,0.732,13.7,28.5,42.2,22.5,8.0,5.2,15.6,26.2,97.8
1998.0,NBA,Miami Heat,MIA,TRUE,82.0,240.9,33.2,77.5,0.428,3.7,11.2,0.331,29.5,66.3,0.445,19.9,26.8,0.744,12.9,27.2,40.1,19.9,7.8,4.5,14.8,22.6,90.0
1998.0,NBA,Milwaukee Bucks,MIL,FALSE,82.0,243.0,35.5,77.1,0.461,3.7,11.3,0.327,31.8,65.7,0.484,21.7,29.2,0.743,12.2,27.6,39.8,21.3,9.3,4.9,16.4,22.0,96.4
1998.0,NBA,Minnesota Timberwolves,MIN,TRUE,82.0,243.0,37.5,83.7,0.448,5.3,14.7,0.358,32.2,69.0,0.468,20.1,27.1,0.742,13.6,29.4,43.0,23.3,7.4,5.0,15.0,22.7,100.4
1998.0,NBA,New Jersey Nets,NJN,TRUE,82.0,242.4,36.8,78.1,0.471,4.3,12.6,0.346,32.4,65.6,0.495,20.2,27.0,0.748,13.2,28.2,41.4,21.6,7.5,6.3,18.1,24.7,98.1
1998.0,NBA,New York Knicks,NYK,TRUE,82.0,241.8,32.0,74.8,0.428,4.0,12.7,0.317,28.0,62.0,0.451,21.1,28.1,0.75,10.4,28.5,39.0,19.3,8.0,3.8,15.0,20.8,89.1
1998.0,NBA,Orlando Magic,ORL,FALSE,82.0,241.8,35.7,78.8,0.454,3.8,11.8,0.324,31.9,67.0,0.476,15.9,21.6,0.736,13.3,27.7,40.9,21.2,9.1,4.7,15.4,22.8,91.2
1998.0,NBA,Philadelphia 76ers,PHI,FALSE,82.0,240.9,35.4,78.5,0.451,4.7,13.6,0.344,30.8,64.9,0.474,20.1,27.6,0.73,13.6,28.5,42.1,23.5,9.3,6.2,16.1,23.2,95.7
1998.0,NBA,Phoenix Suns,PHO,TRUE,82.0,243.4,35.6,80.7,0.442,4.8,13.3,0.361,30.8,67.4,0.458,18.3,25.0,0.732,12.8,28.6,41.4,22.0,8.8,3.9,16.6,21.6,94.4
1998.0,NBA,Portland Trail Blazers,POR,TRUE,82.0,241.8,34.3,79.5,0.431,4.5,13.3,0.343,29.7,66.3,0.449,19.8,27.5,0.722,12.3,26.8,39.2,21.5,9.4,5.4,14.1,22.2,92.9
1998.0,NBA,Sacramento Kings,SAC,FALSE,82.0,240.6,37.7,82.6,0.457,4.2,11.8,0.356,33.5,70.8,0.473,19.0,25.6,0.742,14.1,30.9,45.0,22.2,8.5,5.7,15.3,21.6,98.7
1998.0,NBA,San Antonio Spurs,SAS,TRUE,82.0,241.8,33.4,81.2,0.411,4.1,12.5,0.328,29.3,68.6,0.426,17.7,23.9,0.74,12.4,27.3,39.7,19.0,8.9,4.6,12.7,22.5,88.5
1998.0,NBA,Seattle SuperSonics,SEA,TRUE,82.0,240.9,35.3,79.2,0.446,5.1,15.7,0.324,30.2,63.5,0.476,17.7,24.4,0.724,13.9,28.2,42.1,22.3,7.8,4.9,17.0,22.2,93.4
1998.0,NBA,Toronto Raptors,TOR,FALSE,82.0,243.0,39.9,83.2,0.479,4.8,12.6,0.383,35.1,70.6,0.496,19.5,27.9,0.7,15.5,30.6,46.0,27.1,9.0,6.3,16.7,21.3,104.2
1998.0,NBA,Utah Jazz,UTA,TRUE,82.0,241.2,34.2,77.9,0.439,4.9,13.7,0.357,29.3,64.2,0.457,21.1,27.9,0.757,12.0,24.5,36.5,20.6,7.9,5.2,14.1,26.0,94.4
1998.0,NBA,Vancouver Grizzlies,VAN,FALSE,82.0,241.8,39.4,82.9,0.475,5.2,13.5,0.385,34.2,69.3,0.493,19.9,27.2,0.732,14.0,28.7,42.7,25.6,10.2,6.6,14.2,22.3,103.9
1998.0,NBA,Washington Wizards,WAS,FALSE,82.0,241.5,36.3,79.8,0.455,4.2,11.9,0.356,32.0,67.8,0.472,19.8,26.5,0.747,12.5,30.1,42.6,21.0,7.7,4.5,16.2,23.5,96.6
1998.0,NBA,League Average,NA,FALSE,82.0,241.9,35.9,79.7,0.45,4.4,12.7,0.346,31.5,67.0,0.47,19.4,26.3,0.737,13.1,28.5,41.5,22.0,8.4,5.1,15.5,22.4,95.6
1997.0,NBA,Atlanta Hawks,ATL,TRUE,82.0,241.5,34.2,78.7,0.435,5.9,17.1,0.347,28.3,61.6,0.459,15.1,20.4,0.737,12.7,27.1,39.9,20.3,7.4,4.0,15.5,21.3,89.4
1997.0,NBA,Boston Celtics,BOS,FALSE,82.0,242.7,41.0,81.7,0.503,6.0,16.5,0.365,35.0,65.2,0.537,19.8,27.5,0.72,12.3,32.0,44.3,26.0,8.8,6.8,17.6,22.3,107.9
1997.0,NBA,Charlotte Hornets,CHH,TRUE,82.0,241.5,37.3,81.1,0.46,5.9,16.6,0.357,31.3,64.5,0.486,16.5,22.6,0.73,13.1,27.5,40.6,21.7,6.5,4.1,13.9,21.7,97.0
1997.0,NBA,Chicago Bulls,CHI,TRUE,82.0,240.6,35.3,81.1,0.436,5.7,17.2,0.335,29.6,64.0,0.463,15.9,21.6,0.737,13.3,26.9,40.2,19.7,7.6,3.5,15.8,21.1,92.3
1997.0,NBA,Cleveland Cavaliers,CLE,FALSE,82.0,242.1,30.3,68.8,0.441,5.6,15.0,0.373,24.7,53.8,0.46,19.4,26.1,0.742,10.3,26.7,37.0,20.1,6.7,4.3,16.2,21.3,85.6
